fg_frac,degenerate,border_touch,image_id,confidence
0.4474334716796875,False,False,image_3300,0.4530090987682342
0.6481895446777344,False,True,image_3310,0.7278788685798645
0.27648162841796875,False,False,image_3326,0.3132874071598053
0.38686370849609375,False,False,image_3336,0.004907654132694
0.3493843078613281,False,False,image_3336,0.4499361515045166
0.39955902099609375,False,False,image_3336,0.0113763455301523
0.4090690612792969,False,True,image_3336,0.3079159259796142
0.3164520263671875,False,False,image_3336,0.2414352595806121
0.16645431518554688,False,False,image_3347,0.0030098382849246
0.17217254638671875,False,False,image_3350,0.0032550417818129
0.3710823059082031,False,True,image_3352,0.0034364981111139
0.20514678955078125,False,False,image_3354,0.2856843173503876
0.6346969604492188,False,False,image_3355,0.2862023711204529
0.15690231323242188,False,False,image_3368,0.4155721366405487
0.09338760375976562,False,False,image_3369,0.1702170521020889
0.049896240234375,False,False,image_3378,0.6233999133110046
0.20369338989257812,False,False,image_3378,0.1198727563023567
0.33997344970703125,False,False,image_3387,0.1264413297176361
0.2909126281738281,False,False,image_3405,0.6460251212120056
0.1631317138671875,False,False,image_3406,0.0062590586021542
0.24810028076171875,False,False,image_3413,0.6861687898635864
0.2811470031738281,False,False,image_3431,0.0647217780351638
0.19896316528320312,False,False,image_3431,0.0100372340530157
0.46585845947265625,False,False,image_3431,0.0658322945237159
0.35765838623046875,False,False,image_3451,0.7010912895202637
0.042545318603515625,False,False,image_3451,0.0010311788646504
0.352752685546875,False,False,image_3454,0.5820469260215759
0.41390228271484375,False,False,image_3476,0.6863078474998474
0.16243362426757812,False,False,image_3484,0.4475845396518707
0.26903533935546875,False,False,image_3516,0.4256924092769623
0.1553802490234375,False,False,image_3519,0.3935582041740417
0.25463104248046875,False,False,image_3519,0.8179769515991211
0.35167694091796875,False,False,image_3519,0.6705267429351807
0.3472023010253906,False,False,image_3546,0.7912914156913757
0.35396575927734375,False,False,image_3546,0.0868133082985878
0.211883544921875,False,False,image_3546,0.2446423172950744
0.366058349609375,False,False,image_3546,0.0304964073002338
0.22607803344726562,False,False,image_3546,0.6200271844863892
0.33980560302734375,False,False,image_3546,0.078913889825344
0.3303794860839844,False,False,image_3546,0.7280781865119934
0.35866546630859375,False,False,image_3546,0.0535665601491928
0.3711357116699219,False,False,image_3557,0.5082924962043762
0.4417839050292969,False,False,image_3557,0.1932176053524017
0.556976318359375,False,False,image_3557,0.0579277165234088
0.5233268737792969,False,True,image_3557,0.016111422330141
0.3348503112792969,False,False,image_3558,0.5120311379432678
0.4035377502441406,False,False,image_3561,0.6094330549240112
0.19469451904296875,False,False,image_3561,0.003551407251507
0.041812896728515625,False,False,image_3561,0.0023006617557257
0.04140472412109375,False,False,image_3576,0.5516180396080017
0.3228797912597656,False,False,image_3598,0.019242824986577
0.3075904846191406,False,False,image_3610,0.0788056403398513
0.19169235229492188,False,False,image_3610,0.1119436770677566
0.43756103515625,False,False,image_3610,0.0739461630582809
0.34244537353515625,False,False,image_3610,0.2064415365457534
0.4259071350097656,False,False,image_3610,0.4798616766929626
0.30672454833984375,False,False,image_3610,0.0387845188379287
0.5353965759277344,False,False,image_3610,0.2643173933029175
0.372406005859375,False,False,image_3610,0.341066837310791
0.11573028564453125,False,False,image_3627,0.04323710501194
0.28881072998046875,False,False,image_3629,0.5979105830192566
0.3249397277832031,False,False,image_3633,0.7452729344367981
0.06890487670898438,False,False,image_3642,0.434439867734909
0.2581977844238281,False,False,image_3666,0.4365206956863403
0.24028396606445312,False,False,image_3666,0.048221830278635
0.11965179443359375,False,False,image_3672,0.0018770465394482
0.2589988708496094,False,False,image_3672,0.6627486944198608
0.07259750366210938,False,False,image_3681,0.0112601155415177
0.4098091125488281,False,False,image_3685,0.2359103560447693
0.5027694702148438,False,False,image_3685,0.0043883197940886
0.09629058837890625,False,False,image_3700,0.2792556583881378
0.27593994140625,False,False,image_3700,0.0266415160149335
0.26891326904296875,False,False,image_3737,0.0620877109467983
0.2227020263671875,False,False,image_3737,0.4984369277954101
0.0,True,False,image_3775,0.3041999042034149
0.3973960876464844,False,False,image_3780,0.0017930808244273
0.26271820068359375,False,False,image_3780,0.001922519528307
0.27925872802734375,False,False,image_3780,0.0013303371379151
0.2992515563964844,False,False,image_3818,0.5071630477905273
0.26216888427734375,False,False,image_3818,0.0622456483542919
0.305084228515625,False,False,image_3818,0.0167155154049396
0.31957244873046875,False,False,image_3819,0.7609966993331909
0.39569091796875,False,False,image_3819,0.6938519477844238
2.6702880859375e-05,False,False,image_3822,0.019417755305767
0.30338287353515625,False,False,image_3833,0.0236891824752092
0.377655029296875,False,False,image_3833,0.0721452161669731
0.0838623046875,False,False,image_3836,0.6605809330940247
0.2266082763671875,False,False,image_3844,0.0348598659038543
0.15750885009765625,False,False,image_3844,0.5147387981414795
0.117462158203125,False,False,image_3844,0.4880214333534241
0.002788543701171875,False,False,image_3856,0.4521945118904114
0.42333984375,False,False,image_3860,0.33289235830307
0.5185585021972656,False,True,image_3860,0.8393511772155762
0.2520332336425781,False,False,image_3873,0.4496068954467773
0.3331260681152344,False,False,image_3883,0.691684901714325
0.3200225830078125,False,False,image_3883,0.377776950597763
0.32601165771484375,False,False,image_3883,0.6033252477645874
0.2851715087890625,False,False,image_3883,0.0324490331113338
0.2504386901855469,False,False,image_3890,0.6396226286888123
0.19905471801757812,False,False,image_3890,0.0683471783995628
0.2626686096191406,False,False,image_3911,0.484252780675888
0.048076629638671875,False,False,image_3911,0.4521309435367584
0.058727264404296875,False,False,image_3911,0.5641148686408997
0.3623008728027344,False,False,image_3917,0.3917054831981659
0.0973968505859375,False,False,image_3918,0.4359671473503113
0.0131988525390625,False,False,image_3918,0.0084152771160006
0.2916107177734375,False,False,image_3960,0.0011799610219895
0.15697097778320312,False,False,image_3990,0.689294159412384
0.019016265869140625,False,False,image_3998,0.2765137255191803
0.3590202331542969,False,False,image_4012,0.8023644685745239
0.2578849792480469,False,False,image_4041,0.0725939348340034
0.3786888122558594,False,False,image_4050,0.4171555638313293
0.1957855224609375,False,False,image_4050,0.3590508997440338
0.3666801452636719,False,False,image_4050,0.00271597946994
0.36144256591796875,False,False,image_4050,0.0417648702859878
0.22095108032226562,False,False,image_4086,0.7976571321487427
0.3452301025390625,False,False,image_4125,0.7034360766410828
0.3223419189453125,False,False,image_4131,0.1347476094961166
0.3740997314453125,False,False,image_4132,0.7742519974708557
0.23192596435546875,False,False,image_4132,0.0041502425447106
0.4716606140136719,False,False,image_4187,0.2956005036830902
0.3185997009277344,False,False,image_4187,0.5932169556617737
0.27208709716796875,False,False,image_4190,0.0010745658073574
0.039154052734375,False,False,image_4196,0.6514204740524292
0.26570892333984375,False,False,image_4203,0.813382625579834
0.13532257080078125,False,False,image_4214,0.4168225824832916
0.28621673583984375,False,False,image_4214,0.7237052917480469
0.3736419677734375,False,False,image_4214,0.1050438433885574
0.3377799987792969,False,False,image_4214,0.7155424356460571
0.035442352294921875,False,False,image_4214,0.1468028575181961
0.29366302490234375,False,False,image_4214,0.5900954604148865
0.3050537109375,False,False,image_4214,0.7035790681838989
0.4650993347167969,False,True,image_4215,0.3305916786193847
0.45587158203125,False,False,image_4215,0.0133809149265289
0.391998291015625,False,False,image_4215,0.3705765604972839
0.0,True,False,image_4219,0.0825039595365524
0.00093841552734375,False,False,image_4221,0.5825663208961487
0.33649444580078125,False,False,image_4231,0.4056484997272491
0.3083457946777344,False,False,image_4239,0.261417806148529
0.0,True,False,image_4242,0.6261836290359497
0.18445587158203125,False,True,image_4245,0.0011899151140823
0.4400825500488281,False,False,image_4249,0.1563155651092529
